{PERIODS};Electricity (%_elec);Space Heating (%_sh);Passanger mobility (%_pass);Freight mobility (%_freight);PV;Wind_onshore;Wind_offshore;Hydro_river;Solar
7325;2.02E-05;0.000295772;3.76E-05;0.000114155;0;0.031995261;-0.001642797;0.408821058;0
7326;2.34E-05;0.000294111;9.40E-05;0.000114155;0;0.030710194;-0.001642797;0.408792427;0
7327;3.43E-05;0.000294111;0.0001821;0.000114155;0;0.045340353;0.003987644;0.408744707;0
7328;3.91E-05;0.000290788;0.000158603;0.000114155;0.002365567;0.051431613;0.030072311;0.408696988;0
7329;5.20E-05;0.000265863;0.000146855;0.000114155;0.064453667;0.071531657;0.064132266;0.408649269;0.022310885
7330;7.00E-05;0.000235953;0.000164478;0.000114155;0.191364578;0.080640707;0.030686605;0.408620637;0.070225533
7331;8.24E-05;0.000204382;0.000187974;0.000114155;0.308898733;0.061148676;0.006279837;0.408572918;0.197206536
7332;9.06E-05;0.000169488;0.000206772;0.000114155;0.36801675;0.026291525;0.010446504;0.408525198;0.434665453
7333;9.47E-05;0.000142901;0.000187974;0.000114155;0.389604034;0.026182395;0.022072452;0.408467935;0.477816268
7334;8.31E-05;0.000129608;0.000190324;0.000114155;0.357653635;0.012146885;0.000231676;0.408448848;0.48306465
7335;7.68E-05;0.000127947;0.000213821;0.000114155;0.276773922;0.011100124;0.004184218;0.408401128;0.234464533
7336;7.06E-05;0.000142901;0.00022322;0.000114155;0.147469503;0.019238136;0.025221146;0.408343865;0.131739423
7337;6.95E-05;0.000167826;0.00022322;0.000114155;0.034652091;0.022028757;0.016164701;0.408296146;0
7338;0.000105034;0.000171149;0.000164478;0.000114155;0.00041317;0.037990753;0.07008565;0.408277058;0
7339;0.00012694;0.000174473;0.000117484;0.000114155;0;0.050654337;0.07275344;0.408219795;0
7340;0.000122098;0.000179457;8.81E-05;0.000114155;0;0.063994976;0.111046757;0.408172075;0
7341;0.0001093;0.000182781;5.87E-05;0.000114155;0;0.074709802;0.123343162;0.408124356;0
7342;9.04E-05;0.000186104;3.76E-05;0.000114155;0;0.086645108;0.118316484;0.408095724;0
7343;8.82E-05;0.000189427;2.35E-05;0.000114155;0;0.129669223;0.153762988;0.408048005;0
7344;7.77E-05;0.000192751;9.40E-06;0.000114155;0;0.163784732;0.120394552;0.408000286;0
7345;5.23E-05;0.000199397;5.87E-06;0.000114155;0;0.168410526;0.110593934;0.408048005;0
7346;3.50E-05;0.000207705;2.35E-06;0.000114155;0;0.188439301;0.062952822;0.408277058;0
7347;2.62E-05;0.00022266;1.17E-06;0.000114155;0;0.205688591;0.103155715;0.408496567;0
7348;2.46E-05;0.000219337;1.41E-05;0.000114155;0;0.228225138;0.139195451;0.40872562;0
7349;3.21E-05;0.00022266;3.76E-05;0.000114155;0;0.241178252;0.124663016;0.408945129;0
7350;5.40E-05;0.000224322;9.40E-05;0.000114155;0;0.277970798;0.221707386;0.409164637;0
7351;9.90E-05;0.000229307;0.0001821;0.000114155;0;0.309064062;0.239634232;0.40939369;0
7352;0.000137202;0.000229307;0.000158603;0.000114155;0.002574692;0.301917132;0.289300758;0.409613199;0
7353;0.000143696;0.000220999;0.000146855;0.000114155;0.062575776;0.258786113;0.217923336;0.409842252;0
7354;0.000154688;0.000207705;0.000164478;0.000114155;0.148885118;0.199194217;0.227917018;0.410061761;0
7355;0.00015857;0.000197736;0.000187974;0.000114155;0.267186346;0.147738105;0.332406627;0.410290814;0
7356;0.000166679;0.000191089;0.000206772;0.000114155;0.30192903;0.111083643;0.14170879;0.410510323;0
7357;0.000159569;0.000186104;0.000187974;0.000114155;0.275015409;0.080977007;0.134786577;0.410729832;0
7358;0.000157071;0.000184442;0.000190324;0.000114155;0.27370224;0.095297592;0.225301881;0.410958884;0
7359;0.00015561;0.000184442;0.000213821;0.000114155;0.172267321;0.137176952;0.190378405;0.411178393;0
7360;0.000154073;0.000189427;0.00022322;0.000114155;0.117442715;0.135586765;0.388707526;0.411407446;0
7361;0.000160568;0.000197736;0.00022322;0.000114155;0.027610421;0.109306376;0.572584948;0.411626955;0
7362;0.000191275;0.000201059;0.000164478;0.000114155;0.000192192;0.110493448;0.56628756;0.411856008;0
7363;0.000197924;0.000204382;0.000117484;0.000114155;0;0.141172462;0.656939764;0.412075517;0
7364;0.000177478;0.000209367;8.81E-05;0.000114155;0;0.205183027;0.421191379;0.41230457;0
7365;0.000153573;0.00021269;5.87E-05;0.000114155;0;0.199305574;0.444299354;0.412524078;0
7366;0.000132628;0.000216014;3.76E-05;0.000114155;0;0.250864135;0.254830104;0.412743587;0
7367;0.000132244;0.000220999;2.35E-05;0.000114155;0;0.325533848;0.281648413;0.41297264;0
7368;0.000119484;0.000224322;9.40E-06;0.000114155;0;0.386346224;0.220099691;0.413192149;0
7369;8.83E-05;0.000225983;5.87E-06;0.000114155;0;0.35808367;0.26348638;0.413421202;0
7370;6.85E-05;0.000225983;2.35E-06;0.000114155;0;0.379321788;0.261257372;0.413640711;0
7371;5.63E-05;0.000225983;1.17E-06;0.000114155;0;0.396969737;0.207125807;0.413869764;0
7372;5.48E-05;0.000227645;1.41E-05;0.000114155;0;0.393194715;0.219924179;0.414089273;0
7373;5.89E-05;0.000227645;3.76E-05;0.000114155;0;0.386562258;0.252165824;0.414308781;0
7374;7.66E-05;0.000225983;9.40E-05;0.000114155;0;0.395484227;0.248673126;0.414537834;0
7375;0.000117986;0.000227645;0.0001821;0.000114155;0;0.415971795;0.306943274;0.414757343;0
7376;0.000155649;0.000225983;0.000158603;0.000114155;0.000495296;0.499977728;0.322033839;0.414986396;0
7377;0.000159377;0.000214352;0.000146855;0.000114155;0.027716254;0.545182226;0.354156136;0.415205905;0
7378;0.000171636;0.000201059;0.000164478;0.000114155;0.09637528;0.479307534;0.553331227;0.415434958;0
7379;0.000174788;0.000186104;0.000187974;0.000114155;0.132271961;0.384466508;0.599515586;0.415654467;0
7380;0.000181129;0.000171149;0.000206772;0.000114155;0.159411639;0.347342117;0.61713704;0.415883519;0
7381;0.000172405;0.000166164;0.000187974;0.000114155;0.200693922;0.349491319;0.599603342;0.416074397;0
7382;0.00017302;0.000166164;0.000190324;0.000114155;0.146162261;0.295892687;0.592614434;0.416303449;0
7383;0.000169061;0.000169488;0.000213821;0.000114155;0.087971335;0.285474072;0.492266919;0.416522958;0
7384;0.000168254;0.000177796;0.00022322;0.000114155;0.051060357;0.275356122;0.358761584;0.416752011;0
7385;0.000167524;0.000184442;0.00022322;0.000114155;0.02087101;0.259837329;0.363019517;0.41697152;0
7386;0.000195503;0.000196074;0.000164478;0.000114155;0.000113452;0.238559122;0.359558411;0.417200573;0
7387;0.000207878;0.000192751;0.000117484;0.000114155;0;0.219496931;0.277313255;0.417420082;0
7388;0.000185779;0.000199397;8.81E-05;0.000114155;0;0.191853525;0.339588599;0.417639591;0
7389;0.000162643;0.000204382;5.87E-05;0.000114155;0;0.208029327;0.314827296;0.417868644;0
7390;0.000141967;0.000209367;3.76E-05;0.000114155;0;0.166000748;0.374308481;0.418088153;0
7391;0.000138047;0.000214352;2.35E-05;0.000114155;0;0.124716038;0.419394131;0.418317205;0
7392;0.000127555;0.000220999;9.40E-06;0.000114155;0;0.128626916;0.441403398;0.418536714;0
7393;9.72E-05;0.000227645;5.87E-06;0.000114155;0;0.137562249;0.388219601;0.418765767;0
7394;7.87E-05;0.000235953;2.35E-06;0.000114155;0;0.151192417;0.312594777;0.418985276;0
7395;6.79E-05;0.000244262;1.17E-06;0.000114155;0;0.166212328;0.234109099;0.419204785;0
7396;6.59E-05;0.000247585;1.41E-05;0.000114155;0;0.170437234;0.255230272;0.419433838;0
7397;7.03E-05;0.000250908;3.76E-05;0.000114155;0;0.16169121;0.26854465;0.419653347;0
7398;8.81E-05;0.000254231;9.40E-05;0.000114155;0;0.162668929;0.216656136;0.419882399;0
7399;0.000131168;0.000255893;0.0001821;0.000114155;0;0.176000659;0.187833474;0.420101908;0
7400;0.000168485;0.000254231;0.000158603;0.000114155;0.000660395;0.19723655;0.193200646;0.420330961;0
7401;0.00017694;0.000230968;0.000146855;0.000114155;0.02823441;0.192762203;0.25336984;0.42055047;0.051377369
7402;0.000182743;0.000187766;0.000164478;0.000114155;0.069415094;0.179477243;0.224901713;0.420779523;0.151518969
7403;0.000184972;0.000167826;0.000187974;0.000114155;0.123174602;0.156885017;0.361815501;0.420999032;0.10995247
7404;0.000189584;0.000147886;0.000206772;0.000114155;0.21084368;0.152279267;0.572174249;0.421218541;0.225260342
7405;0.000180629;0.000116315;0.000187974;0.000114155;0.241127852;0.164898308;0.546215951;0.421447593;0.425004678
7406;0.000182167;0.000106345;0.000190324;0.000114155;0.221546306;0.218875556;0.652762567;0.421667102;0.349991441
7407;0.000178977;0.000117977;0.000213821;0.000114155;0.146209674;0.244080231;0.597093513;0.421896155;0.124942812
7408;0.000177978;0.000144563;0.00022322;0.000114155;0.06043542;0.262766033;0.711166105;0.422115664;0
7409;0.000173596;0.000164503;0.00022322;0.000114155;0.010149757;0.311017274;0.738879528;0.422344717;0
7410;0.000201344;0.000167826;0.000164478;0.000114155;1.69E-05;0.381622435;0.695482308;0.422564226;0
7411;0.000208685;0.000172811;0.000117484;0.000114155;0;0.39690515;0.652734485;0.422783735;0
7412;0.000186817;0.000176134;8.81E-05;0.000114155;0;0.393388478;0.397030329;0.423012788;0
7413;0.000162028;0.000179457;5.87E-05;0.000114155;0;0.392379578;0.7678426;0.423232296;0
7414;0.000141621;0.000182781;3.76E-05;0.000114155;0;0.39105665;0.935039315;0.423461349;0
7415;0.000139661;0.000186104;2.35E-05;0.000114155;0;0.445176435;0.914971216;0.423680858;0
7416;0.000127863;0.000191089;9.40E-06;0.000114155;0;0.416962878;0.895236591;0.423909911;0
7417;9.46E-05;0.000194412;5.87E-06;0.000114155;0;0.4123794;0.895682393;0.42412942;0
7418;7.51E-05;0.000199397;2.35E-06;0.000114155;0;0.444512744;0.832898062;0.424358473;0
7419;6.41E-05;0.000206044;1.17E-06;0.000114155;0;0.449419159;0.783919545;0.42454935;0
7420;5.98E-05;0.000206044;1.41E-05;0.000114155;0;0.374214929;0.772992137;0.424778403;0
7421;6.18E-05;0.00021269;3.76E-05;0.000114155;0;0.309028427;0.573673126;0.424997912;0
7422;7.81E-05;0.000209367;9.40E-05;0.000114155;0;0.28583487;0.578857765;0.425226965;0
7423;0.000116102;0.000211029;0.0001821;0.000114155;0;0.266509875;0.555040719;0.425446473;0
7424;0.000153074;0.000209367;0.000158603;0.000114155;7.20E-05;0.245322982;0.556504493;0.425675526;0
7425;0.000157801;0.000206044;0.000146855;0.000114155;0.018827173;0.232797481;0.552516849;0.425895035;0
7426;0.000168447;0.00020272;0.000164478;0.000114155;0.060590359;0.242984472;0.597511233;0.426114544;0
7427;0.000172597;0.000199397;0.000187974;0.000114155;0.109992109;0.231035804;0.577650239;0.426343597;0
7428;0.0001789;0.000196074;0.000206772;0.000114155;0.169462337;0.286099901;0.525530048;0.426563106;0
7429;0.000171483;0.000194412;0.000187974;0.000114155;0.178686695;0.406123331;0.63735959;0.426792159;0
7430;0.000166294;0.000166164;0.000190324;0.000114155;0.152126979;0.439287846;0.764041;0.427011668;0.192336753
7431;0.000159223;0.000152871;0.000213821;0.000114155;0.092454399;0.423706693;0.854243892;0.42724072;0.163187584
7432;0.000153458;0.000149548;0.00022322;0.000114155;0.032267897;0.422383765;0.876460264;0.427460229;0.065277585
7433;0.000152344;0.000159518;0.00022322;0.000114155;0.003137721;0.453167455;0.914802724;0.427689282;0
7434;0.000182474;0.000162841;0.000164478;0.000114155;6.60E-05;0.474129406;0.920970233;0.427908791;0
7435;0.000196233;0.000166164;0.000117484;0.000114155;0;0.482746256;0.925091266;0.4281283;0
7436;0.000176171;0.000169488;8.81E-05;0.000114155;0;0.498407587;0.923550267;0.428357353;0
7437;0.000154073;0.000174473;5.87E-05;0.000114155;0;0.487490089;0.932933165;0.428576862;0
7438;0.000132244;0.000177796;3.76E-05;0.000114155;0;0.446082886;0.934962089;0.428805914;0
7439;0.000138124;0.000181119;2.35E-05;0.000114155;0;0.380700395;0.930809464;0.429025423;0
7440;0.000129131;0.000184442;9.40E-06;0.000114155;0;0.373956579;0.917035243;0.429254476;0
7441;9.96E-05;0.000189427;5.87E-06;0.000114155;0;0.340674025;0.88497613;0.429473985;0
7442;8.00E-05;0.000192751;2.35E-06;0.000114155;0;0.301030726;0.847500702;0.429693494;0
7443;6.73E-05;0.000197736;1.17E-06;0.000114155;0;0.245187125;0.552186886;0.429922547;0
7444;6.18E-05;0.000201059;1.41E-05;0.000114155;0;0.21500922;0.523824066;0.430142056;0
7445;6.52E-05;0.00020272;3.76E-05;0.000114155;0;0.206243152;0.661053777;0.430371108;0
7446;8.39E-05;0.000204382;9.40E-05;0.000114155;0;0.176377048;0.421974165;0.430590617;0
7447;0.000129477;0.000206044;0.0001821;0.000114155;0;0.177871467;0.292565291;0.43081967;0
7448;0.00016641;0.000206044;0.000158603;0.000114155;8.04E-05;0.19639246;0.42232519;0.431039179;0
7449;0.000172712;0.000192751;0.000146855;0.000114155;0.010416455;0.238104783;0.66503089;0.431268232;0
7450;0.000182051;0.000177796;0.000164478;0.000114155;0.041169677;0.292565322;0.874459422;0.431487741;0
7451;0.000186548;0.000164503;0.000187974;0.000114155;0.062969473;0.321892455;0.85899326;0.43170725;0
7452;0.000193581;0.000152871;0.000206772;0.000114155;0.13275117;0.307709954;0.902797669;0.431936303;0
7453;0.000185126;0.000144563;0.000187974;0.000114155;0.163738071;0.340074921;0.933294721;0.432155811;0
7454;0.000183089;0.00014124;0.000190324;0.000114155;0.151820488;0.39154885;0.928808621;0.432384864;0
7455;0.000177132;0.000142901;0.000213821;0.000114155;0.091664465;0.390847298;0.928204858;0.432604373;0
7456;0.000166832;0.000149548;0.00022322;0.000114155;0.055883777;0.422795788;0.925744173;0.432804794;0
7457;0.000160261;0.000159518;0.00022322;0.000114155;0.012982681;0.48697339;0.925473884;0.433024303;0
7458;0.000189968;0.000162841;0.000164478;0.000114155;7.28E-05;0.533857159;0.927681831;0.433253356;0
7459;0.000195195;0.000169488;0.000117484;0.000114155;0;0.559126422;0.918923757;0.433472865;0
7460;0.00017302;0.000167826;8.81E-05;0.000114155;0;0.58549367;0.929310587;0.433701918;0
7461;0.000152882;0.000171149;5.87E-05;0.000114155;0;0.583442464;0.922167228;0.433921427;0
7462;0.000133704;0.000172811;3.76E-05;0.000114155;0;0.531287026;0.859158242;0.43415048;0
7463;0.000137778;0.000176134;2.35E-05;0.000114155;0;0.378230483;0.859235468;0.434369988;0
7464;0.000130745;0.000179457;9.40E-06;0.000114155;0;0.264999866;0.879166667;0.434589497;0
7465;0.000102805;0.000179457;5.87E-06;0.000114155;0;0.249712697;0.712868576;0.43481855;0
7466;8.00E-05;0.000181119;2.35E-06;0.000114155;0;0.175497323;0.508758074;0.435038059;0
7467;6.49E-05;0.000181119;1.17E-06;0.000114155;0;0.096903368;0.251063606;0.435267112;0
7468;5.47E-05;0.000181119;1.41E-05;0.000114155;0;0.045812509;0.07542123;0.435486621;0
7469;5.31E-05;0.000181119;3.76E-05;0.000114155;0;0.024422945;0.015473182;0.435715674;0
7470;5.74E-05;0.000181119;9.40E-05;0.000114155;0;0.016549964;0.004114013;0.435935183;0
7471;6.68E-05;0.000181119;0.0001821;0.000114155;0;0.03297298;0.011604886;0.436164235;0
7472;8.06E-05;0.000181119;0.000158603;0.000114155;0.000105832;0.078079483;0.092449452;0.436383744;0
7473;9.56E-05;0.000177796;0.000146855;0.000114155;0.032558301;0.119263971;0.191554339;0.436603253;0
7474;0.000111798;0.000172811;0.000164478;0.000114155;0.1576853;0.146902923;0.413844426;0.436832306;0
7475;0.000122213;0.000142901;0.000187974;0.000114155;0.286205711;0.19898041;0.46924319;0.437051815;0.055785859
7476;0.000126594;0.000103022;0.000206772;0.000114155;0.301806264;0.213412353;0.378268043;0.437280868;0.304513047
7477;0.000125749;7.48E-05;0.000187974;0.000114155;0.209143587;0.216076026;0.334014322;0.437500377;0.278561458
7478;0.000117563;5.48E-05;0.000190324;0.000114155;0.171710219;0.196606266;0.346121174;0.437729429;0.266073493
7479;0.000108916;5.32E-05;0.000213821;0.000114155;0.179418209;0.152023145;0.434990171;0.437948938;0.198592674
7480;0.000104996;5.32E-05;0.00022322;0.000114155;0.100691552;0.177958326;0.596791632;0.438168447;0.265459546
7481;0.000108608;7.31E-05;0.00022322;0.000114155;0.023200171;0.243412085;0.681188571;0.4383975;0
7482;0.000140776;7.81E-05;0.000164478;0.000114155;2.12E-05;0.366275133;0.864223533;0.438617009;0
7483;0.000154419;8.31E-05;0.000117484;0.000114155;0;0.503251641;0.836102921;0.438846062;0
7484;0.000138047;8.97E-05;8.81E-05;0.000114155;0;0.60339997;0.87822592;0.439065571;0
7485;0.000117793;9.47E-05;5.87E-05;0.000114155;0;0.662539755;0.922090003;0.439294623;0
7486;0.000100345;0.00010136;3.76E-05;0.000114155;0;0.646791565;0.90870893;0.439514132;0
7487;0.000103382;0.000106345;2.35E-05;0.000114155;0;0.644450829;0.910418422;0.439743185;0
7488;9.79E-05;0.00011133;9.40E-06;0.000114155;0;0.613105897;0.931286858;0.439962694;0
7489;7.32E-05;0.000119638;5.87E-06;0.000114155;0;0.564482722;0.931588739;0.440182203;0
7490;5.38E-05;0.000129608;2.35E-06;0.000114155;0;0.490274029;0.918888655;0.440411256;0
7491;4.17E-05;0.000137916;1.17E-06;0.000114155;0;0.420515185;0.913244173;0.440630765;0
7492;3.64E-05;0.000142901;1.41E-05;0.000114155;0;0.458183001;0.875112328;0.440859818;0
7493;3.46E-05;0.000147886;3.76E-05;0.000114155;0;0.440033942;0.835060376;0.441060239;0
7494;3.84E-05;0.00015121;9.40E-05;0.000114155;0;0.417501849;0.798269447;0.441279748;0
7495;4.62E-05;0.000154533;0.0001821;0.000114155;0;0.421390455;0.655237293;0.441499257;0
7496;4.95E-05;0.000156194;0.000158603;0.000114155;4.23E-06;0.464895636;0.770468267;0.441728309;0
7497;6.08E-05;0.000137916;0.000146855;0.000114155;0.044356505;0.481416647;0.875305392;0.441947818;0.043348403
7498;8.03E-05;0.000116315;0.000164478;0.000114155;0.109860877;0.527861667;0.910973041;0.442176871;0.072485527
7499;9.37E-05;8.81E-05;0.000187974;0.000114155;0.122101037;0.58855155;0.919681971;0.44239638;0.138781507
7500;0.000104765;6.81E-05;0.000206772;0.000114155;0.157104491;0.588146208;0.920601657;0.442625433;0.112333781
7501;0.000109108;6.15E-05;0.000187974;0.000114155;0.209376418;0.604023572;0.928808621;0.442844942;0.07366948
7502;0.000102805;5.32E-05;0.000190324;0.000114155;0.254048727;0.650401778;0.932132828;0.443064451;0.237569891
7503;9.02E-05;5.15E-05;0.000213821;0.000114155;0.201251871;0.66293396;0.933873912;0.443293503;0.229398986
7504;8.59E-05;5.98E-05;0.00022322;0.000114155;0.097435298;0.601237405;0.936295984;0.443513012;0.238321472
7505;8.55E-05;7.81E-05;0.00022322;0.000114155;0.019121811;0.50880393;0.928963072;0.443742065;0
7506;0.000115449;8.31E-05;0.000164478;0.000114155;0.000506303;0.590901195;0.930556726;0.443961574;0
7507;0.000131398;8.81E-05;0.000117484;0.000114155;0;0.694548378;0.919151924;0.444190627;0
7508;0.000124557;9.31E-05;8.81E-05;0.000114155;0;0.776215802;0.921745998;0.444410136;0
7509;0.000112759;9.80E-05;5.87E-05;0.000114155;0;0.798224515;0.913177478;0.444639189;0
7510;9.54E-05;0.000103022;3.76E-05;0.000114155;0;0.792485145;0.927987223;0.444858698;0
7511;9.70E-05;0.000108007;2.35E-05;0.000114155;0;0.75118039;0.891631564;0.445078206;0
7512;9.09E-05;0.000112992;9.40E-06;0.000114155;0;0.745193807;0.910878265;0.445307259;0
7513;6.63E-05;0.000116315;5.87E-06;0.000114155;0;0.706657402;0.922342741;0.445450417;0
7514;4.80E-05;0.000117977;2.35E-06;0.000114155;0;0.652709107;0.93188711;0.445450417;0
7515;3.58E-05;0.000119638;1.17E-06;0.000114155;0;0.591282038;0.933221005;0.445450417;0
7516;3.26E-05;0.0001213;1.41E-05;0.000114155;0;0.595691798;0.933221005;0.445450417;0
7517;3.62E-05;0.000122962;3.76E-05;0.000114155;0;0.545291356;0.933221005;0.445450417;0
7518;5.05E-05;0.000122962;9.40E-05;0.000114155;0;0.539070921;0.930219742;0.445450417;0
7519;7.94E-05;0.000124623;0.0001821;0.000114155;0;0.513149103;0.930040719;0.445450417;0
7520;1.00E-04;0.000124623;0.000158603;0.000114155;5.93E-06;0.523298233;0.935478096;0.445450417;0
7521;0.000105226;0.000114653;0.000146855;0.000114155;0.006480334;0.489026824;0.931578208;0.445450417;0
7522;0.000117678;9.64E-05;0.000164478;0.000114155;0.02821409;0.461606133;0.929833614;0.445450417;0
7523;0.000123866;7.98E-05;0.000187974;0.000114155;0.044033081;0.445434785;0.929054339;0.445450417;0
7524;0.000130438;6.65E-05;0.000206772;0.000114155;0.067484709;0.414577598;0.925291351;0.445450417;0.000571904
7525;0.000123943;5.82E-05;0.000187974;0.000114155;0.085538035;0.384205931;0.923283488;0.445450417;0
7526;0.000119638;5.32E-05;0.000190324;0.000114155;0.078338041;0.357740688;0.922493682;0.445450417;0
7527;0.000110415;5.32E-05;0.000213821;0.000114155;0.063130338;0.338219704;0.923462511;0.445450417;0
7528;0.000109454;5.98E-05;0.00022322;0.000114155;0.032955384;0.351524708;0.923378265;0.445450417;0
7529;0.000117563;7.15E-05;0.00022322;0.000114155;0.004868294;0.360157148;0.928299635;0.445450417;0
