,Electricity (%_elec),Space Heating (%_sh),Passanger mobility (%_pass),Freight mobility (%_freight),PV,Wind_onshore,Wind_offshore,Hydro_river,Solar
2107,9.4e-05,9.97e-05,0.000117,0.000114,0.00306,0.841,0.849,0.356,0.0
2108,0.000111,0.000106,8.81e-05,0.000114,1.8e-05,0.821,0.903,0.356,0.0
2109,0.000109,0.000113,5.87e-05,0.000114,0.0,0.801,0.897,0.356,0.0
2110,9.23e-05,0.00012,3.76e-05,0.000114,0.0,0.78,0.709,0.356,0.0
2111,9.04e-05,0.000128,2.35e-05,0.000114,0.0,0.758,0.817,0.356,0.0
2112,8.52e-05,0.000135,9.4e-06,0.000114,0.0,0.775,0.849,0.356,0.0
2113,6.13e-05,0.000141,5.87e-06,0.000114,0.0,0.791,0.88,0.356,0.0
2114,4.38e-05,0.00015,2.35e-06,0.000114,0.0,0.776,0.9,0.356,0.0
2115,3.87e-05,0.000158,1.17e-06,0.000114,0.0,0.669,0.899,0.356,0.0
2116,3.36e-05,0.000163,1.41e-05,0.000114,0.0,0.604,0.903,0.356,0.0
2117,2.6e-05,0.000168,3.76e-05,0.000114,0.0,0.646,0.903,0.356,0.0
2118,2.92e-05,0.000171,9.4e-05,0.000114,0.0,0.62,0.902,0.356,0.0
2119,3.4e-05,0.000168,0.000182,0.000114,0.00424,0.654,0.901,0.356,0.0
2120,3.47e-05,0.000153,0.000159,0.000114,0.08,0.72,0.9,0.357,0.0
2121,4.66e-05,0.000133,0.000147,0.000114,0.214,0.754,0.893,0.357,0.0172
2122,6.5e-05,0.000118,0.000164,0.000114,0.239,0.766,0.895,0.357,0.0131
2123,7.58e-05,0.000101,0.000188,0.000114,0.276,0.795,0.892,0.357,0.021
2124,8.78e-05,8.81e-05,0.000207,0.000114,0.432,0.811,0.887,0.357,0.0298
2125,9.04e-05,7.81e-05,0.000188,0.000114,0.54,0.788,0.891,0.357,0.0391
2126,8.46e-05,7.31e-05,0.00019,0.000114,0.539,0.746,0.796,0.357,0.0279
2127,7.62e-05,7.15e-05,0.000214,0.000114,0.493,0.706,0.5,0.357,0.0338
2128,7.29e-05,7.15e-05,0.000223,0.000114,0.39,0.565,0.35,0.357,0.0254
2129,6.52e-05,7.81e-05,0.000223,0.000114,0.284,0.476,0.197,0.357,0.00686
2130,6.96e-05,8.97e-05,0.000164,0.000114,0.119,0.419,0.229,0.357,0.0
2131,7.67e-05,0.000103,0.000117,0.000114,0.0183,0.375,0.749,0.357,0.0
2132,8.72e-05,0.000106,8.81e-05,0.000114,7.72e-06,0.388,0.852,0.357,0.0
2133,0.000107,0.000111,5.87e-05,0.000114,0.0,0.429,0.889,0.357,0.0
2134,9.73e-05,0.000118,3.76e-05,0.000114,0.0,0.625,0.9,0.358,0.0
2135,9.41e-05,0.000121,2.35e-05,0.000114,0.0,0.823,0.901,0.358,0.0
2136,8.38e-05,0.000126,9.4e-06,0.000114,0.0,0.895,0.805,0.358,0.0
2137,5.86e-05,0.000126,5.87e-06,0.000114,0.0,0.91,0.484,0.358,0.0
2138,4.31e-05,0.000128,2.35e-06,0.000114,0.0,0.903,0.404,0.358,0.0
2139,3.46e-05,0.00013,1.17e-06,0.000114,0.0,0.872,0.4,0.358,0.0
2140,3.29e-05,0.000133,1.41e-05,0.000114,0.0,0.866,0.382,0.358,0.0
2141,3.79e-05,0.000126,3.76e-05,0.000114,0.0,0.86,0.467,0.358,0.0
2142,6.17e-05,0.000126,9.4e-05,0.000114,0.0,0.82,0.676,0.358,0.0
2143,0.000109,0.000125,0.000182,0.000114,0.00279,0.714,0.731,0.358,0.0
2144,0.000139,0.000115,0.000159,0.000114,0.0496,0.792,0.825,0.358,0.0
2145,0.000148,0.000105,0.000147,0.000114,0.132,0.842,0.861,0.358,0.0
2146,0.000159,9.47e-05,0.000164,0.000114,0.197,0.837,0.898,0.358,0.0
2147,0.00016,8.47e-05,0.000188,0.000114,0.268,0.839,0.894,0.358,0.0
2148,0.000163,7.64e-05,0.000207,0.000114,0.35,0.859,0.905,0.359,0.0
2149,0.000158,6.65e-05,0.000188,0.000114,0.54,0.861,0.905,0.359,0.0
2150,0.000158,5.98e-05,0.00019,0.000114,0.639,0.817,0.905,0.359,0.0
2151,0.000152,5.48e-05,0.000214,0.000114,0.576,0.849,0.9,0.359,0.0
2152,0.000148,5.15e-05,0.000223,0.000114,0.408,0.879,0.892,0.359,0.0
2153,0.000142,5.15e-05,0.000223,0.000114,0.255,0.832,0.889,0.359,0.0
2154,0.000145,5.48e-05,0.000164,0.000114,0.0871,0.83,0.87,0.359,0.0
2155,0.000143,6.31e-05,0.000117,0.000114,0.0166,0.843,0.892,0.359,0.0
2156,0.000136,7.48e-05,8.81e-05,0.000114,0.000278,0.874,0.864,0.359,0.0
2157,0.000147,8.64e-05,5.87e-05,0.000114,0.0,0.784,0.886,0.359,0.0
2158,0.000133,9.8e-05,3.76e-05,0.000114,0.0,0.731,0.887,0.359,0.0
2159,0.000129,0.00012,2.35e-05,0.000114,0.0,0.652,0.881,0.359,0.0
2160,0.000115,0.000141,9.4e-06,0.000114,0.0,0.717,0.889,0.359,0.0
2161,8.74e-05,0.000163,5.87e-06,0.000114,0.0,0.793,0.886,0.363,0.0
2162,6.74e-05,0.000184,2.35e-06,0.000114,0.0,0.804,0.886,0.363,0.0
2163,5.44e-05,0.000206,1.17e-06,0.000114,0.0,0.766,0.886,0.363,0.0
2164,5.11e-05,0.000223,1.41e-05,0.000114,0.0,0.708,0.879,0.363,0.0
2165,5.51e-05,0.000239,3.76e-05,0.000114,0.0,0.725,0.883,0.363,0.0
2166,7.44e-05,0.000249,9.4e-05,0.000114,0.0,0.736,0.886,0.363,0.0
2167,0.000116,0.000244,0.000182,0.000114,0.00208,0.732,0.886,0.363,0.0
2168,0.000145,0.000221,0.000159,0.000114,0.0343,0.729,0.884,0.363,0.0769
2169,0.000155,0.000196,0.000147,0.000114,0.116,0.686,0.885,0.363,0.239
2170,0.000163,0.000169,0.000164,0.000114,0.224,0.703,0.88,0.363,0.345
2171,0.000164,0.000145,0.000188,0.000114,0.312,0.723,0.879,0.363,0.408
2172,0.000171,0.000133,0.000207,0.000114,0.45,0.752,0.878,0.362,0.348
2173,0.000159,0.000125,0.000188,0.000114,0.506,0.771,0.88,0.362,0.346
2174,0.000156,0.000118,0.00019,0.000114,0.522,0.791,0.882,0.362,0.477
2175,0.000154,0.000123,0.000214,0.000114,0.531,0.767,0.868,0.362,0.239
2176,0.000152,0.000131,0.000223,0.000114,0.409,0.732,0.812,0.362,0.16
2177,0.000148,0.000143,0.000223,0.000114,0.259,0.715,0.8,0.362,0.231
2178,0.000148,0.00016,0.000164,0.000114,0.133,0.64,0.837,0.362,0.11
2179,0.000143,0.000178,0.000117,0.000114,0.0306,0.575,0.869,0.362,0.0
2180,0.000135,0.000193,8.81e-05,0.000114,0.000178,0.583,0.847,0.362,0.0
2181,0.000143,0.000206,5.87e-05,0.000114,0.0,0.664,0.846,0.362,0.0
2182,0.000135,0.000219,3.76e-05,0.000114,0.0,0.713,0.871,0.362,0.0
2183,0.00013,0.000233,2.35e-05,0.000114,0.0,0.633,0.857,0.362,0.0
2184,0.000115,0.000248,9.4e-06,0.000114,0.0,0.61,0.864,0.362,0.0
2185,8.71e-05,0.000249,5.87e-06,0.000114,0.0,0.643,0.91,0.362,0.0
2186,6.6e-05,0.000251,2.35e-06,0.000114,0.0,0.596,0.91,0.362,0.0
2187,5.33e-05,0.000254,1.17e-06,0.000114,0.0,0.6,0.838,0.362,0.0
2188,5.1e-05,0.000256,1.41e-05,0.000114,0.0,0.658,0.767,0.362,0.0
2189,5.24e-05,0.000256,3.76e-05,0.000114,0.0,0.757,0.756,0.362,0.0
2190,7.1e-05,0.000258,9.4e-05,0.000114,0.0,0.803,0.766,0.362,0.0
2191,0.000116,0.000256,0.000182,0.000114,0.00103,0.758,0.787,0.362,0.0
2192,0.000143,0.000226,0.000159,0.000114,0.0304,0.64,0.77,0.362,0.0321
2193,0.000153,0.000203,0.000147,0.000114,0.118,0.609,0.719,0.361,0.0566
2194,0.000161,0.000161,0.000164,0.000114,0.276,0.45,0.703,0.361,0.342
2195,0.00016,0.000123,0.000188,0.000114,0.417,0.512,0.702,0.361,0.541
2196,0.000164,9.31e-05,0.000207,0.000114,0.554,0.563,0.616,0.361,0.562
2197,0.00016,7.98e-05,0.000188,0.000114,0.598,0.519,0.584,0.361,0.32
2198,0.000159,7.48e-05,0.00019,0.000114,0.567,0.519,0.334,0.361,0.218
2199,0.000151,7.31e-05,0.000214,0.000114,0.545,0.442,0.202,0.361,0.237
2200,0.000149,7.15e-05,0.000223,0.000114,0.463,0.332,0.161,0.361,0.464
2201,0.000149,7.64e-05,0.000223,0.000114,0.29,0.273,0.0665,0.361,0.516
2202,0.000143,9.14e-05,0.000164,0.000114,0.133,0.202,0.0161,0.361,0.27
2203,0.000139,0.000111,0.000117,0.000114,0.0414,0.129,0.00705,0.361,0.0
2204,0.00013,0.00013,8.81e-05,0.000114,0.000882,0.077,0.00411,0.361,0.0
2205,0.000139,0.000146,5.87e-05,0.000114,0.0,0.0627,0.00411,0.361,0.0
2206,0.000137,0.000163,3.76e-05,0.000114,0.0,0.0524,0.00411,0.361,0.0
2207,0.000132,0.000179,2.35e-05,0.000114,0.0,0.0428,0.00411,0.361,0.0
2208,0.000117,0.000198,9.4e-06,0.000114,0.0,0.0358,0.00533,0.361,0.0
2209,8.55e-05,0.000214,5.87e-06,0.000114,0.0,0.0291,0.0374,0.361,0.0
2210,6.43e-05,0.000231,2.35e-06,0.000114,0.0,0.0287,0.0783,0.361,0.0
2211,5.23e-05,0.000249,1.17e-06,0.000114,0.0,0.0399,0.0671,0.361,0.0
2212,5.1e-05,0.000259,1.41e-05,0.000114,0.0,0.0733,0.103,0.361,0.0
2213,5.05e-05,0.000268,3.76e-05,0.000114,0.0,0.128,0.145,0.361,0.0
2214,6.81e-05,0.000274,9.4e-05,0.000114,0.0,0.163,0.196,0.361,0.0
2215,0.000112,0.000274,0.000182,0.000114,0.0114,0.208,0.214,0.36,0.0
2216,0.000138,0.000273,0.000159,0.000114,0.0678,0.222,0.207,0.36,0.0
2217,0.000149,0.000268,0.000147,0.000114,0.141,0.2,0.2,0.36,0.0
2218,0.000158,0.000254,0.000164,0.000114,0.215,0.126,0.149,0.36,0.0
2219,0.000157,0.000229,0.000188,0.000114,0.272,0.106,0.188,0.36,0.0975
2220,0.000167,0.000193,0.000207,0.000114,0.307,0.0935,0.226,0.36,0.298
2221,0.000158,0.000169,0.000188,0.000114,0.271,0.101,0.335,0.36,0.252
2222,0.000159,0.000151,0.00019,0.000114,0.233,0.111,0.319,0.36,0.246
2223,0.000154,0.000143,0.000214,0.000114,0.172,0.13,0.238,0.36,0.161
2224,0.000149,0.000145,0.000223,0.000114,0.119,0.118,0.18,0.36,0.0637
2225,0.000148,0.000148,0.000223,0.000114,0.088,0.0847,0.0834,0.36,0.126
2226,0.000147,0.000161,0.000164,0.000114,0.04,0.0508,0.026,0.36,0.0366
2227,0.000145,0.000179,0.000117,0.000114,0.00747,0.0254,0.0897,0.36,0.0
2228,0.000139,0.000188,8.81e-05,0.000114,7.37e-05,0.0203,0.136,0.36,0.0
2229,0.000145,0.000196,5.87e-05,0.000114,0.0,0.0223,0.135,0.36,0.0
2230,0.000133,0.000203,3.76e-05,0.000114,0.0,0.0268,0.062,0.36,0.0
2231,0.000127,0.000211,2.35e-05,0.000114,0.0,0.0213,0.0399,0.36,0.0
2232,0.000114,0.000219,9.4e-06,0.000114,0.0,0.0154,0.0495,0.36,0.0
2233,8.26e-05,0.000223,5.87e-06,0.000114,0.0,0.0137,0.0148,0.36,0.0
2234,6.42e-05,0.000226,2.35e-06,0.000114,0.0,0.0119,0.00583,0.36,0.0
2235,4.86e-05,0.000229,1.17e-06,0.000114,0.0,0.014,0.00493,0.361,0.0
2236,4.77e-05,0.000231,1.41e-05,0.000114,0.0,0.0189,0.00493,0.361,0.0
2237,5.04e-05,0.000233,3.76e-05,0.000114,0.0,0.0244,0.00812,0.362,0.0
2238,6.83e-05,0.000233,9.4e-05,0.000114,0.0,0.0304,0.037,0.362,0.0
2239,0.000109,0.000221,0.000182,0.000114,0.000598,0.0434,0.133,0.363,0.0023
2240,0.000143,0.000196,0.000159,0.000114,0.0143,0.092,0.257,0.363,0.0277
2241,0.000155,0.000166,0.000147,0.000114,0.0437,0.18,0.279,0.364,0.0635
2242,0.000166,0.000133,0.000164,0.000114,0.0869,0.239,0.271,0.364,0.107
2243,0.000172,0.000101,0.000188,0.000114,0.168,0.25,0.369,0.365,0.181
2244,0.000176,7.48e-05,0.000207,0.000114,0.24,0.223,0.337,0.365,0.224
2245,0.000166,5.32e-05,0.000188,0.000114,0.225,0.279,0.325,0.366,0.211
2246,0.00016,3.32e-05,0.00019,0.000114,0.311,0.3,0.268,0.366,0.358
2247,0.000153,1.99e-05,0.000214,0.000114,0.338,0.344,0.301,0.367,0.482
2248,0.000143,1.5e-05,0.000223,0.000114,0.353,0.383,0.316,0.367,0.595
2249,0.000137,2.16e-05,0.000223,0.000114,0.238,0.331,0.418,0.368,0.499
2250,0.000139,3.66e-05,0.000164,0.000114,0.106,0.306,0.453,0.368,0.222
2251,0.000135,6.15e-05,0.000117,0.000114,0.0218,0.272,0.423,0.369,0.0
2252,0.000128,6.81e-05,8.81e-05,0.000114,0.00034,0.283,0.382,0.369,0.0
2253,0.00013,7.64e-05,5.87e-05,0.000114,0.0,0.309,0.38,0.37,0.0
2254,0.00012,8.31e-05,3.76e-05,0.000114,0.0,0.304,0.296,0.37,0.0
2255,0.000121,8.97e-05,2.35e-05,0.000114,0.0,0.306,0.231,0.371,0.0
2256,0.000112,9.8e-05,9.4e-06,0.000114,0.0,0.255,0.189,0.371,0.0
2257,8.26e-05,0.000101,5.87e-06,0.000114,0.0,0.183,0.141,0.372,0.0
2258,6.04e-05,0.000105,2.35e-06,0.000114,0.0,0.152,0.126,0.372,0.0
2259,4.54e-05,0.000106,1.17e-06,0.000114,0.0,0.146,0.155,0.373,0.0
2260,3.94e-05,0.000108,1.41e-05,0.000114,0.0,0.135,0.117,0.373,0.0
2261,3.73e-05,0.00011,3.76e-05,0.000114,0.0,0.105,0.0959,0.374,0.0
2262,4.31e-05,0.00011,9.4e-05,0.000114,0.0,0.0948,0.0643,0.374,0.0
2263,5.57e-05,0.000103,0.000182,0.000114,0.0167,0.0913,0.0677,0.375,0.0
2264,6.21e-05,0.000101,0.000159,0.000114,0.137,0.0587,0.0555,0.375,0.0
2265,8.48e-05,9.31e-05,0.000147,0.000114,0.336,0.0262,0.0539,0.376,0.0
2266,0.000106,7.48e-05,0.000164,0.000114,0.495,0.0295,0.0429,0.376,0.0194
2267,0.000117,5.32e-05,0.000188,0.000114,0.611,0.0504,0.0312,0.377,0.0732
2268,0.000123,2.33e-05,0.000207,0.000114,0.642,0.0527,0.0133,0.377,0.271
2269,0.000123,0.0,0.000188,0.000114,0.622,0.0674,0.00323,0.378,0.387
2270,0.000108,0.0,0.00019,0.000114,0.592,0.0692,0.00323,0.378,0.499
2271,9.8e-05,0.0,0.000214,0.000114,0.534,0.0696,0.00323,0.379,0.315
2272,8.9e-05,0.0,0.000223,0.000114,0.428,0.0732,0.00323,0.379,0.419
2273,8.61e-05,0.0,0.000223,0.000114,0.292,0.0812,0.00454,0.38,0.36
2274,8.69e-05,0.0,0.000164,0.000114,0.163,0.0757,0.0242,0.38,0.339
2275,9.04e-05,0.0,0.000117,0.000114,0.0457,0.0819,0.0462,0.381,0.0
2276,8.44e-05,0.0,8.81e-05,0.000114,0.00147,0.0841,0.0245,0.381,0.0
2277,9.25e-05,4.98e-06,5.87e-05,0.000114,0.0,0.0771,0.00936,0.382,0.0
2278,9.55e-05,2.16e-05,3.76e-05,0.000114,0.0,0.0889,0.00323,0.382,0.0
2279,8.88e-05,3.82e-05,2.35e-05,0.000114,0.0,0.118,0.00323,0.383,0.0
2280,8.31e-05,5.48e-05,9.4e-06,0.000114,0.0,0.0906,0.00323,0.383,0.0
2281,6e-05,7.48e-05,5.87e-06,0.000114,0.0,0.0944,0.00323,0.384,0.0
2282,3.95e-05,9.47e-05,2.35e-06,0.000114,0.0,0.0772,0.00323,0.384,0.0
2283,2.7e-05,0.000106,1.17e-06,0.000114,0.0,0.0434,0.00323,0.385,0.0
2284,2.24e-05,0.000118,1.41e-05,0.000114,0.0,0.0261,0.00628,0.385,0.0
2285,1.95e-05,0.000126,3.76e-05,0.000114,0.0,0.0281,0.0316,0.386,0.0
2286,2.38e-05,0.000128,9.4e-05,0.000114,0.0,0.0332,0.0802,0.386,0.0
2287,3.24e-05,0.000116,0.000182,0.000114,0.00822,0.0411,0.13,0.387,0.0288
2288,3.11e-05,9.14e-05,0.000159,0.000114,0.0419,0.0526,0.167,0.387,0.126
2289,4.88e-05,6.15e-05,0.000147,0.000114,0.0786,0.0489,0.142,0.388,0.159
2290,6.55e-05,2.99e-05,0.000164,0.000114,0.117,0.0409,0.096,0.388,0.172
2291,8.05e-05,1.33e-05,0.000188,0.000114,0.161,0.0422,0.111,0.389,0.124
2292,8.68e-05,0.0,0.000207,0.000114,0.175,0.038,0.18,0.389,0.136
2293,9.81e-05,0.0,0.000188,0.000114,0.213,0.0399,0.162,0.39,0.134
2294,8.96e-05,0.0,0.00019,0.000114,0.232,0.0324,0.117,0.39,0.148
2295,7.92e-05,0.0,0.000214,0.000114,0.236,0.0253,0.111,0.391,0.0893
2296,6.9e-05,0.0,0.000223,0.000114,0.205,0.0254,0.13,0.391,0.0703
2297,6.4e-05,3.32e-06,0.000223,0.000114,0.152,0.0295,0.106,0.392,0.0
2298,7.23e-05,1.99e-05,0.000164,0.000114,0.106,0.045,0.0923,0.392,0.0
2299,8.54e-05,3.82e-05,0.000117,0.000114,0.0398,0.0693,0.0969,0.393,0.0
2300,8.7e-05,5.32e-05,8.81e-05,0.000114,0.00112,0.0767,0.0819,0.393,0.0
2301,9.48e-05,6.81e-05,5.87e-05,0.000114,0.0,0.0977,0.0556,0.394,0.0
2302,9.55e-05,8.31e-05,3.76e-05,0.000114,0.0,0.124,0.028,0.394,0.0
2303,9.15e-05,9.64e-05,2.35e-05,0.000114,0.0,0.116,0.00862,0.395,0.0
2304,8.02e-05,0.000111,9.4e-06,0.000114,0.0,0.0938,0.00516,0.395,0.0
2305,5.6e-05,0.000118,5.87e-06,0.000114,0.0,0.09,0.00242,0.396,0.0
2306,4.02e-05,0.000125,2.35e-06,0.000114,0.0,0.1,0.00242,0.396,0.0
2307,2.86e-05,0.00013,1.17e-06,0.000114,0.0,0.0972,0.00242,0.397,0.0
2308,2.57e-05,0.000133,1.41e-05,0.000114,0.0,0.0656,0.00242,0.397,0.0
2309,3.14e-05,0.000136,3.76e-05,0.000114,0.0,0.0539,0.00242,0.398,0.0
2310,5.23e-05,0.000136,9.4e-05,0.000114,0.0,0.0276,0.00242,0.398,0.0
2311,9.5e-05,0.00012,0.000182,0.000114,0.0177,0.0172,0.00242,0.399,0.0692
2312,0.00012,8.97e-05,0.000159,0.000114,0.12,0.0164,0.00242,0.399,0.313
2313,0.000142,5.48e-05,0.000147,0.000114,0.318,0.0377,0.00242,0.4,0.596
2314,0.000156,1.83e-05,0.000164,0.000114,0.51,0.00982,0.00242,0.4,0.784
2315,0.000162,0.0,0.000188,0.000114,0.607,0.00351,0.00242,0.401,0.819
2316,0.000171,0.0,0.000207,0.000114,0.65,0.00622,0.00317,0.401,0.81
2317,0.000164,0.0,0.000188,0.000114,0.615,0.00808,0.00242,0.402,0.746
2318,0.000163,0.0,0.00019,0.000114,0.6,0.0115,0.00242,0.402,0.719
2319,0.000157,0.0,0.000214,0.000114,0.579,0.016,0.00242,0.403,0.781
2320,0.000149,0.0,0.000223,0.000114,0.463,0.0183,0.00242,0.403,0.739
2321,0.000145,0.0,0.000223,0.000114,0.323,0.0218,0.00264,0.404,0.668
2322,0.000147,0.0,0.000164,0.000114,0.181,0.0262,0.00456,0.404,0.549
2323,0.000143,0.0,0.000117,0.000114,0.054,0.0336,0.00242,0.405,0.245
2324,0.000135,0.0,8.81e-05,0.000114,0.00191,0.036,0.00242,0.405,0.0
2325,0.000139,0.0,5.87e-05,0.000114,0.0,0.0257,0.00242,0.406,0.0
2326,0.000128,0.0,3.76e-05,0.000114,0.0,0.0287,0.00318,0.406,0.0
2327,0.000125,9.97e-06,2.35e-05,0.000114,0.0,0.0326,0.00503,0.407,0.0
2328,0.000113,2.16e-05,9.4e-06,0.000114,0.0,0.0345,0.00242,0.407,0.0
2329,8.24e-05,2.82e-05,5.87e-06,0.000114,0.0,0.0262,0.00242,0.408,0.0
2330,6.7e-05,3.66e-05,2.35e-06,0.000114,0.0,0.0129,0.00242,0.408,0.0
2331,5.64e-05,4.15e-05,1.17e-06,0.000114,0.0,0.00741,0.00242,0.409,0.0
2332,5.14e-05,4.49e-05,1.41e-05,0.000114,0.0,0.00426,0.00242,0.409,0.0
2333,5.36e-05,4.82e-05,3.76e-05,0.000114,0.0,0.0035,0.00242,0.41,0.0
2334,7.15e-05,4.82e-05,9.4e-05,0.000114,0.0,0.00189,0.00242,0.41,0.0
2335,0.000108,4.49e-05,0.000182,0.000114,0.0152,0.000973,0.00242,0.411,0.0
2336,0.000127,3.99e-05,0.000159,0.000114,0.0952,0.0022,0.00242,0.411,0.0
2337,0.000148,3.32e-05,0.000147,0.000114,0.215,0.00303,0.00242,0.412,0.0
2338,0.000162,2.99e-05,0.000164,0.000114,0.338,0.0008,0.00242,0.412,0.0
2339,0.000173,2.16e-05,0.000188,0.000114,0.493,0.000755,0.00242,0.413,0.0
2340,0.000186,1.66e-05,0.000207,0.000114,0.571,0.00104,0.00242,0.413,0.0
2341,0.000173,1.33e-05,0.000188,0.000114,0.594,0.006,0.00242,0.414,0.0
2342,0.000173,9.97e-06,0.00019,0.000114,0.553,0.0159,0.00242,0.414,0.0
2343,0.000162,8.31e-06,0.000214,0.000114,0.479,0.0233,0.00242,0.415,0.0
2344,0.000161,8.31e-06,0.000223,0.000114,0.389,0.0237,0.00242,0.415,0.0
2345,0.000156,8.31e-06,0.000223,0.000114,0.293,0.0291,0.00242,0.416,0.0
2346,0.000157,1.16e-05,0.000164,0.000114,0.169,0.0492,0.00333,0.416,0.0
2347,0.000151,1.66e-05,0.000117,0.000114,0.0502,0.0641,0.00782,0.417,0.0
2348,0.00014,3.16e-05,8.81e-05,0.000114,0.00238,0.0845,0.0375,0.417,0.0
2349,0.00014,3.16e-05,5.87e-05,0.000114,0.0,0.116,0.0577,0.418,0.0
2350,0.000137,3.66e-05,3.76e-05,0.000114,0.0,0.124,0.0551,0.418,0.0
2351,0.000137,4.32e-05,2.35e-05,0.000114,0.0,0.0696,0.0614,0.419,0.0
2352,0.000124,5.32e-05,9.4e-06,0.000114,0.0,0.0673,0.0697,0.419,0.0
2353,9.81e-05,5.32e-05,5.87e-06,0.000114,0.0,0.0706,0.0847,0.42,0.0
2354,7.82e-05,7.31e-05,2.35e-06,0.000114,0.0,0.0696,0.0743,0.42,0.0
2355,6.78e-05,6.15e-05,1.17e-06,0.000114,0.0,0.091,0.0682,0.421,0.0
2356,6.24e-05,6.31e-05,1.41e-05,0.000114,0.0,0.102,0.038,0.421,0.0
2357,6.59e-05,6.48e-05,3.76e-05,0.000114,0.0,0.124,0.0151,0.422,0.0
2358,8.72e-05,6.48e-05,9.4e-05,0.000114,0.0,0.131,0.00242,0.422,0.0
2359,0.000118,6.31e-05,0.000182,0.000114,0.0232,0.128,0.00242,0.423,0.0
2360,0.000138,5.82e-05,0.000159,0.000114,0.141,0.131,0.00242,0.423,0.0
2361,0.000157,5.32e-05,0.000147,0.000114,0.319,0.0828,0.00242,0.424,0.0
2362,0.000167,4.98e-05,0.000164,0.000114,0.492,0.0182,0.00235,0.424,0.0
2363,0.000168,4.65e-05,0.000188,0.000114,0.618,0.00998,0.00295,0.425,0.0
2364,0.000178,4.15e-05,0.000207,0.000114,0.69,0.00331,0.00242,0.425,0.0
2365,0.000169,3.82e-05,0.000188,0.000114,0.713,0.00211,0.00242,0.426,0.0
2366,0.00017,3.66e-05,0.00019,0.000114,0.687,0.00283,0.00242,0.426,0.0
2367,0.000159,3.66e-05,0.000214,0.000114,0.621,0.00269,0.00242,0.427,0.0
2368,0.000155,3.66e-05,0.000223,0.000114,0.51,0.00277,0.00242,0.427,0.0
2369,0.000148,3.82e-05,0.000223,0.000114,0.354,0.00469,0.00242,0.428,0.0
2370,0.00015,4.15e-05,0.000164,0.000114,0.18,0.0119,0.00242,0.428,0.0
2371,0.000141,4.65e-05,0.000117,0.000114,0.0559,0.0191,0.00242,0.429,0.0
2372,0.00013,4.98e-05,8.81e-05,0.000114,0.00285,0.0307,0.00242,0.429,0.0
2373,0.000131,5.32e-05,5.87e-05,0.000114,0.0,0.0384,0.00242,0.43,0.0
2374,0.00014,5.65e-05,3.76e-05,0.000114,0.0,0.0526,0.00242,0.43,0.0
2375,0.000137,5.32e-05,2.35e-05,0.000114,0.0,0.0593,0.00242,0.431,0.0
2376,0.000123,4.98e-05,9.4e-06,0.000114,0.0,0.0685,0.00242,0.431,0.0
2377,9.32e-05,4.82e-05,5.87e-06,0.000114,0.0,0.0595,0.00242,0.432,0.0
2378,7.48e-05,4.49e-05,2.35e-06,0.000114,0.0,0.0445,0.00242,0.432,0.0
2379,6.26e-05,4.49e-05,1.17e-06,0.000114,0.0,0.0415,0.00242,0.433,0.0
2380,5.76e-05,4.15e-05,1.41e-05,0.000114,0.0,0.0326,0.00242,0.433,0.0
2381,5.98e-05,4.15e-05,3.76e-05,0.000114,0.0,0.032,0.00242,0.434,0.0
2382,7.64e-05,3.99e-05,9.4e-05,0.000114,0.0,0.0316,0.00242,0.434,0.0
2383,0.000114,3.49e-05,0.000182,0.000114,0.0301,0.0249,0.00242,0.435,0.0
2384,0.000132,2.66e-05,0.000159,0.000114,0.151,0.0307,0.00242,0.435,0.0
2385,0.000151,1.5e-05,0.000147,0.000114,0.326,0.0277,0.00287,0.436,0.0
2386,0.000162,1.66e-06,0.000164,0.000114,0.491,0.0136,0.0163,0.436,0.0
2387,0.000165,0.0,0.000188,0.000114,0.617,0.0127,0.0338,0.437,0.0099
2388,0.000174,0.0,0.000207,0.000114,0.689,0.0202,0.0471,0.437,0.014
2389,0.000162,0.0,0.000188,0.000114,0.717,0.0273,0.0398,0.438,0.0114
2390,0.000159,0.0,0.00019,0.000114,0.699,0.032,0.0293,0.438,0.00409
2391,0.00015,0.0,0.000214,0.000114,0.627,0.0403,0.0244,0.438,0.0
2392,0.000141,0.0,0.000223,0.000114,0.497,0.0419,0.0237,0.439,0.0
2393,0.000135,0.0,0.000223,0.000114,0.329,0.076,0.0234,0.439,0.0
2394,0.000137,0.0,0.000164,0.000114,0.166,0.143,0.0346,0.44,0.0
2395,0.000134,0.0,0.000117,0.000114,0.0531,0.132,0.0754,0.441,0.0
2396,0.000123,0.0,8.81e-05,0.000114,0.00261,0.115,0.112,0.441,0.0
2397,0.000127,0.0,5.87e-05,0.000114,0.0,0.188,0.101,0.441,0.0
2398,0.00013,4.98e-06,3.76e-05,0.000114,0.0,0.329,0.109,0.442,0.0
2399,0.000129,1.33e-05,2.35e-05,0.000114,0.0,0.428,0.133,0.442,0.0
2400,0.000119,2.49e-05,9.4e-06,0.000114,0.0,0.499,0.102,0.443,0.0
2401,8.91e-05,2.82e-05,5.87e-06,0.000114,0.0,0.58,0.372,0.443,0.0
2402,7.06e-05,3.66e-05,2.35e-06,0.000114,0.0,0.521,0.674,0.443,0.0
2403,5.73e-05,4.15e-05,1.17e-06,0.000114,0.0,0.448,0.643,0.443,0.0
